customer_id,age,gender,country,signup_date,last_login_days,total_orders,avg_order_value,support_tickets,payment_issues,loyalty_points,email_open_rate,sms_click_rate,promotion_usage,last_purchase_date,days_since_last_purchase,churn
873,40,M,México,2020-08-06 13:10:15,49,4,52.43,0,0,3137,0.306,0.497,0.214,2022-09-22 13:10:15,1153,0
874,32,F,Perú,2020-09-23 03:34:49,18,4,101.73,0,0,4333,0.594,0.303,0.629,2023-04-09 03:34:49,954,0
875,54,F,Perú,2023-09-08 22:48:17,17,6,78.25,0,1,2126,0.257,0.177,0.202,2028-05-11 22:48:17,0,0
876,38,M,México,2022-04-28 10:57:55,41,3,54.92,0,0,4741,0.104,0.096,0.602,2025-06-17 10:57:55,154,1
877,31,M,México,2019-09-27 18:01:10,4,4,38.49,0,0,1679,0.21,0.249,0.042,2020-05-01 18:01:10,2027,0
878,19,M,México,2021-01-12 15:12:06,18,1,74.6,0,0,732,0.192,0.317,0.594,2024-12-26 15:12:06,327,1
879,28,F,Guatemala,2022-12-03 04:30:42,1,4,52.85,1,0,1360,0.05,0.286,0.654,2026-01-24 04:30:42,0,0
880,68,M,Perú,2020-12-27 05:15:01,33,7,48.91,1,0,3350,0.289,0.073,0.317,2024-12-28 05:15:01,325,1
881,56,F,México,2021-04-29 20:27:07,1,8,47.64,0,0,3893,0.397,0.309,0.299,2023-05-13 20:27:07,920,0
882,55,F,Perú,2020-02-08 00:40:05,2,8,121.72,0,0,2091,0.156,0.127,0.318,2024-12-22 00:40:05,331,0
883,51,F,Guatemala,2023-12-06 10:01:55,55,6,70.16,0,0,2069,0.138,0.102,0.61,2026-09-23 10:01:55,0,0
884,55,M,Colombia,2019-07-20 08:22:08,17,3,21.65,1,1,827,0.342,0.268,0.127,2021-12-28 08:22:08,1421,0
885,67,F,Guatemala,2021-05-17 01:52:17,6,4,30.37,0,0,1154,0.118,0.057,0.707,2025-08-21 01:52:17,89,0
886,51,M,Chile,2020-11-24 09:58:18,26,3,69.98,0,0,3187,0.092,0.142,0.113,2023-09-06 09:58:18,804,0
887,35,M,Colombia,2023-06-02 04:48:25,21,8,13.91,0,0,1345,0.42,0.077,0.601,2026-11-15 04:48:25,0,0
888,47,M,Colombia,2019-04-08 22:28:34,15,6,59.97,1,0,3016,0.363,0.066,0.49,2021-01-19 22:28:34,1763,0
889,32,M,Guatemala,2019-01-01 00:10:17,70,5,27.09,0,0,1688,0.301,0.547,0.119,2022-11-24 00:10:17,1090,1
890,44,F,Guatemala,2021-05-12 23:04:44,41,6,33.02,0,0,1439,0.185,0.301,0.336,2023-03-26 23:04:44,967,1
891,68,F,Guatemala,2023-10-19 02:41:13,4,12,54.28,1,1,3992,0.114,0.303,0.544,2024-04-05 02:41:13,592,0
892,51,F,México,2020-08-18 21:57:17,25,7,42.84,1,0,121,0.301,0.024,0.532,2023-06-25 21:57:17,876,1
893,69,F,Colombia,2019-01-20 12:18:05,2,10,5.91,0,0,4738,0.557,0.055,0.777,2021-12-03 12:18:05,1446,0
894,55,M,Colombia,2020-09-30 17:53:17,8,7,45.66,0,0,4285,0.12,0.267,0.203,2024-05-25 17:53:17,542,0
895,50,M,Colombia,2021-03-11 03:22:50,72,10,66.34,0,1,1426,0.332,0.202,0.539,2024-11-07 03:22:50,376,0
896,41,M,Colombia,2021-02-03 22:08:02,18,1,60.29,0,0,266,0.151,0.24,0.119,2024-10-19 22:08:02,394,0
897,32,M,México,2019-06-11 12:41:11,66,5,83.57,0,1,4930,0.032,0.422,0.733,2021-01-10 12:41:11,1773,0
898,47,F,Guatemala,2020-05-23 19:16:27,5,7,22.81,0,0,2556,0.099,0.18,0.506,2021-03-01 19:16:27,1723,0
899,59,M,Guatemala,2023-04-22 19:59:30,6,7,64.08,1,0,111,0.236,0.68,0.794,2026-09-30 19:59:30,0,0
900,68,F,Chile,2019-06-29 06:38:30,13,2,46.81,1,0,2616,0.306,0.47,0.594,2020-01-01 06:38:30,2148,0
901,34,M,Colombia,2022-09-08 08:48:38,13,7,44.73,0,0,2975,0.021,0.12,0.301,2022-11-09 08:48:38,1105,0
902,22,M,Guatemala,2019-07-31 09:55:25,41,4,59.79,0,0,3076,0.717,0.187,0.178,2022-05-14 09:55:25,1284,0
903,46,M,Guatemala,2019-12-24 21:50:56,27,5,36.7,0,0,1139,0.114,0.516,0.494,2020-02-18 21:50:56,2099,0
904,21,M,Perú,2020-11-07 01:52:36,24,7,33.84,0,0,4172,0.479,0.186,0.519,2024-09-08 01:52:36,436,0
905,27,F,Chile,2021-04-28 10:58:52,27,4,31.17,0,0,1950,0.203,0.135,0.088,2021-05-08 10:58:52,1655,0
906,34,F,Colombia,2021-08-29 01:23:02,39,4,51.56,0,0,4781,0.415,0.014,0.437,2025-10-22 01:23:02,27,0
907,27,F,México,2021-01-15 12:15:12,66,3,51.75,0,0,322,0.449,0.128,0.257,2023-12-07 12:15:12,712,0
908,34,F,México,2020-03-31 03:33:54,16,5,40.43,0,0,188,0.514,0.217,0.233,2022-09-01 03:33:54,1174,0
909,37,M,Perú,2020-10-07 10:20:25,48,7,72.77,0,1,4183,0.056,0.088,0.85,2024-03-14 10:20:25,614,0
910,41,M,Chile,2019-12-29 17:40:47,20,6,46.38,0,0,280,0.387,0.286,0.45,2023-06-24 17:40:47,878,0
911,22,F,México,2021-08-14 13:03:14,38,6,101.45,0,0,4153,0.153,0.362,0.417,2022-09-17 13:03:14,1158,0
912,51,F,Chile,2022-07-26 21:18:30,62,8,86.94,0,0,2248,0.574,0.084,0.381,2024-10-26 21:18:30,387,0
913,23,M,Chile,2023-11-02 15:36:51,0,3,5.0,1,0,1766,0.069,0.173,0.063,2027-07-06 15:36:51,0,0
914,19,M,México,2022-07-18 07:34:55,23,7,25.54,0,0,3966,0.243,0.37,0.24,2025-02-22 07:34:55,269,1
915,30,F,México,2021-10-22 22:31:49,136,8,39.97,0,0,2124,0.449,0.31,0.748,2024-03-13 22:31:49,614,0
916,60,F,Guatemala,2019-03-13 01:59:16,20,6,85.24,0,0,1474,0.454,0.05,0.454,2020-01-15 01:59:16,2134,0
917,60,F,Guatemala,2022-12-06 07:36:11,59,2,5.0,1,1,3875,0.402,0.079,0.362,2025-11-05 07:36:11,13,0
918,65,M,Chile,2023-02-24 11:46:22,6,5,9.37,0,0,4102,0.301,0.087,0.459,2026-02-02 11:46:22,0,0
919,28,F,México,2021-04-27 05:34:10,27,5,65.88,0,0,1796,0.236,0.086,0.186,2024-07-26 05:34:10,480,0
920,68,F,Chile,2020-12-28 13:25:17,61,7,76.83,0,0,3967,0.244,0.383,0.182,2025-07-13 13:25:17,128,1
921,64,F,Perú,2022-05-25 06:41:34,16,4,31.56,2,0,2390,0.505,0.087,0.597,2025-11-06 06:41:34,12,0
922,40,F,Guatemala,2019-11-20 22:16:28,20,5,46.85,0,0,4872,0.165,0.107,0.154,2024-07-24 22:16:28,481,1
923,33,F,México,2022-05-07 14:05:13,2,7,39.01,0,0,3162,0.365,0.026,0.306,2022-05-20 14:05:13,1278,0
924,48,M,Chile,2023-06-24 12:57:28,1,2,89.81,0,0,1733,0.165,0.241,0.29,2024-11-28 12:57:28,355,0
925,28,F,Chile,2022-01-24 02:39:54,18,2,87.67,0,0,4901,0.261,0.279,0.357,2023-04-14 02:39:54,949,1
926,33,M,Chile,2019-09-08 18:34:41,55,5,8.96,0,0,384,0.153,0.294,0.578,2022-03-18 18:34:41,1341,1
927,25,F,México,2019-09-25 07:11:16,80,3,37.15,0,0,2287,0.207,0.016,0.436,2020-07-07 07:11:16,1960,1
928,21,F,México,2023-12-23 13:30:26,32,5,39.29,1,0,3553,0.224,0.035,0.472,2027-03-02 13:30:26,0,0
929,57,F,Colombia,2021-01-20 14:56:59,52,7,67.06,0,0,4237,0.811,0.015,0.704,2022-01-22 14:56:59,1396,0
930,21,M,Perú,2021-09-03 09:49:50,39,6,99.16,0,0,1554,0.126,0.103,0.378,2024-06-05 09:49:50,531,0
931,42,M,México,2019-01-04 05:46:26,36,1,41.43,1,1,3368,0.323,0.27,0.181,2022-04-30 05:46:26,1298,0
932,20,M,Perú,2023-05-08 01:03:31,43,6,69.16,2,0,4157,0.378,0.221,0.631,2027-08-15 01:03:31,0,0
933,49,F,México,2022-03-28 19:58:19,21,4,21.28,0,0,2404,0.374,0.071,0.181,2024-09-23 19:58:19,421,0
934,20,F,Perú,2019-07-12 23:10:11,18,7,50.79,0,0,2580,0.24,0.098,0.549,2019-08-05 23:10:11,2296,0
935,44,M,Colombia,2021-11-07 11:35:00,5,6,71.22,2,0,1103,0.201,0.069,0.347,2022-04-17 11:35:00,1311,0
936,46,M,México,2019-06-26 09:29:07,55,3,55.66,0,0,796,0.226,0.515,0.733,2021-06-11 09:29:07,1621,0
937,49,F,Colombia,2021-09-08 23:49:10,1,2,61.56,0,0,4794,0.156,0.389,0.163,2025-11-24 23:49:10,0,0
938,67,M,México,2021-06-17 04:12:40,9,4,89.07,1,0,4021,0.16,0.099,0.319,2025-10-24 04:12:40,25,0
939,68,F,México,2023-04-22 05:00:50,22,3,111.45,0,0,1900,0.272,0.051,0.489,2024-10-20 05:00:50,394,1
940,36,M,Guatemala,2020-06-22 03:38:12,106,4,62.38,1,0,840,0.383,0.228,0.464,2023-12-04 03:38:12,715,1
941,38,M,Guatemala,2023-02-04 20:19:58,46,4,84.1,1,0,1013,0.095,0.45,0.121,2023-12-23 20:19:58,696,0
942,22,M,México,2019-05-02 14:05:08,13,1,88.99,0,0,3170,0.307,0.338,0.379,2020-05-19 14:05:08,2009,0
943,35,F,Chile,2019-05-27 06:49:29,37,8,106.1,0,0,1,0.468,0.124,0.31,2021-11-05 06:49:29,1474,0
944,45,F,Colombia,2019-11-20 13:06:57,80,6,35.25,0,1,626,0.172,0.279,0.596,2021-01-27 13:06:57,1756,0
945,59,M,Guatemala,2019-01-31 01:32:25,23,6,5.0,1,0,4665,0.392,0.039,0.535,2019-08-30 01:32:25,2272,0
946,39,F,Perú,2022-01-26 09:04:22,18,5,67.53,1,1,224,0.333,0.333,0.323,2026-09-04 09:04:22,0,0
947,38,F,Colombia,2021-10-28 06:10:50,24,3,83.2,1,0,852,0.04,0.079,0.224,2023-11-16 06:10:50,733,0
948,23,F,Perú,2021-12-19 08:57:20,11,5,52.27,0,1,4756,0.053,0.055,0.146,2025-10-02 08:57:20,47,0
949,18,F,Colombia,2022-04-20 03:50:47,71,3,56.24,0,0,168,0.721,0.162,0.76,2024-01-27 03:50:47,661,0
950,22,M,Guatemala,2023-09-10 01:46:00,47,6,68.34,0,0,2930,0.154,0.052,0.284,2026-12-25 01:46:00,0,0
951,58,F,México,2020-08-02 05:22:00,36,6,39.07,2,0,890,0.364,0.418,0.249,2021-10-12 05:22:00,1498,0
952,29,F,Colombia,2020-09-02 06:07:33,26,7,17.69,0,0,435,0.056,0.456,0.419,2023-11-04 06:07:33,745,0
953,43,M,Guatemala,2020-10-23 01:41:02,104,1,5.0,0,0,2972,0.441,0.315,0.247,2024-11-26 01:41:02,357,1
954,63,F,Guatemala,2023-09-02 15:52:45,10,4,6.95,0,0,3633,0.031,0.106,0.359,2028-06-18 15:52:45,0,0
955,51,F,Guatemala,2022-12-22 21:57:17,9,5,42.77,0,0,65,0.142,0.04,0.57,2024-07-02 21:57:17,503,0
956,66,F,México,2021-10-03 21:51:04,8,7,51.24,0,0,4349,0.273,0.328,0.302,2023-08-05 21:51:04,835,0
957,31,M,México,2022-12-02 09:18:29,40,3,39.6,0,0,2706,0.056,0.425,0.302,2025-06-09 09:18:29,162,0
958,43,M,México,2023-10-27 07:10:24,47,4,15.5,0,0,63,0.161,0.104,0.548,2027-01-25 07:10:24,0,0
959,62,F,Guatemala,2023-03-13 00:44:24,27,4,41.78,0,0,2904,0.401,0.27,0.147,2023-06-05 00:44:24,897,0
960,44,F,Colombia,2022-08-22 01:28:11,31,5,42.13,0,0,628,0.367,0.102,0.751,2022-11-02 01:28:11,1112,0
961,26,M,Colombia,2022-12-22 00:23:53,12,4,73.99,0,0,206,0.373,0.019,0.313,2024-12-06 00:23:53,347,0
962,43,M,México,2023-09-27 16:47:43,1,2,58.08,0,0,2573,0.473,0.034,0.519,2025-04-13 16:47:43,219,1
963,64,M,Guatemala,2023-12-21 23:52:26,8,3,47.06,1,0,1081,0.126,0.079,0.201,2026-12-11 23:52:26,0,0
964,39,F,Guatemala,2019-09-11 00:51:41,26,6,49.61,0,0,720,0.101,0.161,0.46,2024-05-02 00:51:41,565,1
965,64,F,México,2022-05-25 07:24:53,50,2,20.36,0,0,3050,0.323,0.368,0.52,2027-02-08 07:24:53,0,0
966,47,M,Guatemala,2020-11-27 03:40:41,45,3,57.41,1,0,3421,0.342,0.134,0.24,2023-05-11 03:40:41,922,0
967,60,F,México,2021-12-19 03:47:10,5,8,73.28,0,0,464,0.472,0.149,0.133,2022-03-02 03:47:10,1357,0
968,65,F,Colombia,2021-12-14 05:01:48,1,8,54.53,1,0,4472,0.466,0.367,0.239,2024-09-04 05:01:48,440,1
969,34,F,Colombia,2023-12-21 14:44:14,57,5,29.04,0,0,4895,0.393,0.248,0.292,2024-01-14 14:44:14,674,0
970,43,F,Guatemala,2020-04-01 04:03:12,2,8,71.69,0,0,188,0.087,0.085,0.585,2024-09-24 04:03:12,420,0
971,53,F,México,2021-02-04 17:04:12,14,4,65.14,0,0,1385,0.167,0.493,0.388,2025-11-09 17:04:12,9,0
972,18,F,Colombia,2022-01-29 13:29:19,2,4,72.17,0,0,884,0.177,0.173,0.678,2024-12-20 13:29:19,333,0
973,25,F,Perú,2020-03-10 21:39:11,24,3,54.27,2,0,2352,0.226,0.199,0.139,2024-04-10 21:39:11,586,0
974,66,M,Chile,2020-10-22 04:52:12,13,3,65.35,0,0,1391,0.069,0.098,0.346,2024-10-13 04:52:12,401,1
975,52,M,Colombia,2020-05-31 23:09:17,6,5,50.56,0,0,2833,0.196,0.132,0.337,2022-11-03 23:09:17,1110,0
976,69,M,México,2022-08-16 10:14:14,27,5,59.66,0,0,142,0.142,0.313,0.152,2023-09-12 10:14:14,798,0
977,32,M,México,2019-03-14 20:15:48,13,4,40.36,0,0,3335,0.044,0.129,0.078,2023-11-10 20:15:48,739,1
978,64,M,Perú,2021-11-21 16:19:55,5,6,50.5,0,0,3542,0.016,0.301,0.247,2022-08-09 16:19:55,1197,0
979,39,M,Guatemala,2021-07-20 15:11:07,36,8,47.26,0,0,1715,0.3,0.126,0.452,2021-07-30 15:11:07,1572,0
980,31,M,Perú,2023-07-29 00:36:26,54,9,67.35,2,0,3011,0.186,0.294,0.375,2026-04-05 00:36:26,0,0
981,43,M,Colombia,2021-02-27 15:37:37,9,4,42.45,0,0,351,0.257,0.198,0.35,2024-07-24 15:37:37,482,0
982,45,M,Colombia,2020-11-03 18:46:16,6,8,74.34,0,0,3163,0.149,0.128,0.551,2025-03-15 18:46:16,248,0
983,40,F,Guatemala,2020-07-13 22:48:35,2,4,19.95,0,0,2085,0.13,0.016,0.803,2025-03-28 22:48:35,234,0
984,31,F,Colombia,2020-09-25 22:34:34,22,6,5.0,0,0,4859,0.54,0.359,0.221,2022-03-19 22:34:34,1339,0
985,41,M,México,2023-03-18 12:51:41,53,4,19.75,0,0,529,0.162,0.184,0.476,2024-12-03 12:51:41,350,0
986,19,F,Guatemala,2022-10-21 06:58:03,8,6,47.27,0,0,3009,0.261,0.16,0.403,2025-05-02 06:58:03,200,0
987,62,F,México,2019-05-06 04:34:14,18,4,72.58,0,0,1122,0.107,0.021,0.17,2023-10-28 04:34:14,752,0
988,43,M,Perú,2022-03-11 01:42:19,5,9,29.33,0,1,4591,0.366,0.171,0.447,2026-11-23 01:42:19,0,0
989,31,M,Colombia,2023-04-29 08:38:45,15,7,18.0,0,0,2334,0.277,0.222,0.207,2023-08-22 08:38:45,819,0
990,68,M,México,2022-01-29 07:57:13,0,5,29.94,0,0,1723,0.073,0.166,0.198,2024-01-04 07:57:13,684,0
991,24,F,Guatemala,2021-11-21 01:17:16,72,5,68.42,0,0,2688,0.174,0.065,0.302,2022-08-01 01:17:16,1205,0
992,20,F,Chile,2023-08-22 15:01:44,33,3,42.45,0,0,1108,0.174,0.421,0.24,2027-05-08 15:01:44,0,0
993,64,M,Chile,2019-10-19 23:03:37,12,4,46.21,0,0,4346,0.145,0.279,0.694,2024-05-21 23:03:37,545,1
994,40,F,Colombia,2023-05-23 19:47:16,63,4,73.84,0,0,1126,0.275,0.171,0.231,2028-02-16 19:47:16,0,0
995,63,F,Colombia,2022-05-02 04:18:52,6,7,40.98,0,0,3460,0.157,0.144,0.455,2022-11-10 04:18:52,1104,0
996,60,F,México,2022-02-24 23:39:49,2,5,74.31,0,0,3121,0.407,0.074,0.326,2024-03-06 23:39:49,621,1
997,64,M,Colombia,2022-01-20 02:39:17,85,3,47.78,2,0,4881,0.256,0.023,0.708,2025-05-09 02:39:17,193,0
998,62,F,Guatemala,2022-10-04 10:46:19,11,4,29.87,0,0,1041,0.432,0.328,0.424,2026-04-11 10:46:19,0,0
999,35,F,Perú,2019-06-20 21:48:00,82,4,67.58,0,0,1350,0.027,0.23,0.242,2023-01-21 21:48:00,1031,1
1000,55,F,Colombia,2023-11-14 14:09:42,30,4,64.68,0,0,4450,0.215,0.14,0.661,2024-10-24 14:09:42,390,0
1001,52,F,México,2019-03-26 00:58:15,117,7,59.44,1,0,3067,0.371,0.158,0.578,2020-11-18 00:58:15,1826,0
1002,68,F,México,2023-03-09 04:39:29,42,3,103.28,1,0,4158,0.611,0.362,0.797,2026-07-07 04:39:29,0,0
1003,32,F,Chile,2022-05-22 01:04:26,3,6,71.23,0,0,313,0.055,0.293,0.301,2022-06-20 01:04:26,1247,0
1004,42,F,Guatemala,2021-08-08 07:30:28,57,5,21.26,0,0,3858,0.02,0.564,0.234,2023-11-01 07:30:28,748,0
1005,54,M,México,2023-09-21 03:31:18,4,11,55.91,1,0,514,0.196,0.211,0.587,2026-06-19 03:31:18,0,0
1006,45,M,Colombia,2021-06-14 14:20:35,35,5,67.6,1,0,3445,0.347,0.126,0.5,2021-07-25 14:20:35,1577,1
1007,27,F,México,2021-07-06 21:03:43,20,6,57.64,2,0,328,0.331,0.085,0.537,2024-07-11 21:03:43,494,0
1008,56,M,Chile,2023-12-06 03:05:33,36,2,30.91,1,0,2407,0.043,0.164,0.418,2025-05-19 03:05:33,183,0
1009,34,F,Guatemala,2021-04-07 04:53:49,43,6,29.65,2,0,2007,0.097,0.07,0.306,2024-07-09 04:53:49,497,0
1010,56,F,Chile,2020-07-02 19:28:06,48,5,19.62,1,0,2542,0.439,0.244,0.842,2020-08-14 19:28:06,1922,0
1011,39,F,Guatemala,2019-05-16 04:01:05,54,4,57.98,0,0,2076,0.386,0.363,0.056,2021-05-25 04:01:05,1638,0
1012,43,M,Guatemala,2019-06-22 10:01:52,56,3,36.27,0,0,2894,0.226,0.175,0.297,2020-04-04 10:01:52,2054,0
1013,61,F,Perú,2023-05-01 21:46:50,15,1,30.3,0,0,1552,0.052,0.538,0.514,2027-08-24 21:46:50,0,0
1014,42,F,Colombia,2020-11-24 10:19:55,66,4,37.95,0,0,4773,0.264,0.071,0.584,2024-04-16 10:19:55,581,0
1015,34,M,México,2019-07-05 18:35:43,38,5,26.48,0,0,3418,0.203,0.074,0.641,2023-04-28 18:35:43,935,0
1016,30,M,Guatemala,2022-03-02 21:28:52,54,4,57.88,1,0,2913,0.645,0.077,0.398,2026-08-23 21:28:52,0,0
1017,37,F,Colombia,2020-03-15 03:23:57,135,1,48.66,0,0,1959,0.309,0.238,0.357,2024-02-06 03:23:57,651,0
1018,42,M,Colombia,2023-11-14 08:45:38,3,8,64.57,0,0,452,0.618,0.114,0.656,2028-08-11 08:45:38,0,0
1019,21,M,Perú,2022-06-16 06:00:08,13,3,35.42,0,0,2499,0.026,0.203,0.062,2025-06-07 06:00:08,164,0
1020,27,F,Perú,2021-07-27 14:47:37,49,8,53.48,1,0,4125,0.277,0.05,0.613,2025-06-02 14:47:37,169,1
1021,20,F,Colombia,2021-05-08 23:42:43,2,2,53.93,0,0,2865,0.358,0.057,0.534,2025-01-31 23:42:43,290,0
1022,58,F,México,2021-09-09 02:13:10,23,5,60.73,1,0,2446,0.41,0.088,0.455,2025-12-05 02:13:10,0,0
1023,62,M,México,2022-09-18 10:19:53,58,4,52.1,0,0,4412,0.554,0.142,0.37,2023-05-30 10:19:53,903,1
1024,35,M,Colombia,2020-10-13 22:13:17,0,3,21.38,0,0,2245,0.054,0.379,0.557,2022-03-27 22:13:17,1331,0
1025,64,M,Guatemala,2021-03-20 23:12:32,84,6,62.77,0,0,1757,0.232,0.129,0.103,2022-08-09 23:12:32,1196,0
1026,53,F,México,2020-04-11 23:39:54,114,4,67.13,0,0,3621,0.451,0.02,0.28,2025-02-15 23:39:54,275,0
1027,64,M,Guatemala,2019-12-03 03:22:52,11,3,52.25,0,0,4348,0.278,0.146,0.365,2024-02-15 03:22:52,642,0
1028,39,M,Guatemala,2023-11-01 12:14:56,43,3,42.45,1,0,3491,0.283,0.21,0.144,2026-08-25 12:14:56,0,0
1029,51,F,Guatemala,2023-11-10 14:57:34,4,3,82.11,0,0,3623,0.174,0.375,0.278,2025-03-07 14:57:34,256,0
1030,64,F,México,2023-12-03 18:14:21,44,3,62.55,0,0,1001,0.184,0.119,0.563,2028-07-13 18:14:21,0,0
1031,25,F,Chile,2020-08-09 07:52:52,19,3,61.07,1,0,3180,0.303,0.194,0.158,2024-02-10 07:52:52,647,0
1032,57,M,México,2019-02-01 20:53:03,59,10,54.31,0,0,1443,0.453,0.08,0.676,2020-08-22 20:53:03,1913,0
1033,66,F,México,2021-08-19 11:54:16,7,10,38.77,0,0,2755,0.33,0.058,0.279,2023-11-23 11:54:16,726,0
1034,61,M,Guatemala,2020-07-20 03:13:09,33,6,68.2,0,0,4276,0.134,0.222,0.428,2022-07-09 03:13:09,1228,0
1035,36,M,Colombia,2023-09-03 11:09:34,46,5,40.71,0,0,1880,0.208,0.153,0.559,2024-09-03 11:09:34,441,0
1036,59,F,México,2019-05-26 08:00:09,6,3,65.86,0,0,3605,0.122,0.135,0.692,2019-10-20 08:00:09,2221,0
1037,58,F,Colombia,2022-12-13 02:32:24,51,6,19.73,0,0,2883,0.578,0.206,0.41,2025-08-16 02:32:24,94,0
1038,54,F,Perú,2023-12-04 07:46:23,95,4,68.93,0,0,612,0.189,0.143,0.614,2028-11-01 07:46:23,0,0
1039,23,F,Guatemala,2023-04-07 21:46:36,28,6,53.82,0,0,4384,0.114,0.445,0.48,2027-07-15 21:46:36,0,0
1040,69,F,Guatemala,2019-01-29 05:38:27,46,5,58.16,0,0,4870,0.26,0.284,0.587,2020-05-19 05:38:27,2009,0
1041,43,M,México,2023-08-10 09:54:27,22,0,85.26,0,0,4613,0.281,0.209,0.585,2027-05-01 09:54:27,0,0
1042,51,M,Perú,2020-05-24 13:35:11,27,8,47.62,1,0,12,0.242,0.229,0.703,2025-01-09 13:35:11,313,0
1043,62,M,Chile,2019-07-14 02:54:34,0,6,51.75,2,0,2445,0.165,0.285,0.409,2021-03-07 02:54:34,1717,0
1044,23,F,Perú,2022-01-09 02:43:10,22,3,43.89,0,0,4218,0.332,0.159,0.22,2024-03-02 02:43:10,626,0
1045,54,M,México,2023-09-03 01:02:38,25,7,77.4,0,0,1396,0.228,0.231,0.038,2025-03-25 01:02:38,238,0
1046,50,F,Perú,2022-12-10 10:12:58,33,5,29.5,0,0,1107,0.417,0.328,0.515,2025-11-01 10:12:58,17,0
1047,39,F,Guatemala,2021-09-12 00:34:30,5,4,44.59,0,0,4918,0.135,0.011,0.29,2024-01-26 00:34:30,662,0
1048,38,M,Guatemala,2019-06-12 10:21:17,8,2,67.27,0,0,3559,0.291,0.172,0.183,2021-07-06 10:21:17,1596,1
1049,23,M,Perú,2019-01-16 07:16:08,42,6,82.73,0,0,4108,0.222,0.25,0.406,2020-02-10 07:16:08,2108,0
1050,23,F,Perú,2019-01-27 03:37:14,5,4,63.93,0,0,3841,0.451,0.077,0.452,2021-07-24 03:37:14,1578,0
1051,65,M,Guatemala,2022-01-26 09:13:38,16,6,39.4,1,0,3498,0.254,0.295,0.298,2024-04-07 09:13:38,590,0
1052,21,F,Guatemala,2022-01-09 05:57:11,8,3,44.41,0,0,2941,0.139,0.28,0.325,2026-03-23 05:57:11,0,0
1053,47,M,Guatemala,2022-10-30 15:17:04,23,7,47.02,0,0,2996,0.09,0.179,0.339,2023-02-10 15:17:04,1012,0
1054,28,M,Guatemala,2022-06-13 15:25:29,129,3,61.37,0,0,3846,0.122,0.442,0.214,2026-12-08 15:25:29,0,1
1055,47,M,Guatemala,2019-09-01 00:56:55,57,5,28.6,0,0,4278,0.031,0.036,0.192,2020-03-30 00:56:55,2059,0
1056,48,M,Perú,2019-05-09 16:32:43,9,4,42.56,0,1,3895,0.437,0.085,0.874,2020-07-31 16:32:43,1936,0
1057,41,M,Colombia,2020-07-27 21:23:43,13,5,45.26,0,0,746,0.342,0.325,0.567,2021-08-19 21:23:43,1551,0
1058,26,F,Chile,2022-03-05 08:15:12,75,2,81.99,1,0,4431,0.486,0.229,0.079,2023-02-17 08:15:12,1005,1
1059,20,M,Chile,2019-09-01 20:17:29,68,6,72.18,0,0,3236,0.656,0.084,0.219,2022-11-12 20:17:29,1102,0
1060,68,M,Colombia,2020-05-02 14:35:33,5,3,36.62,0,1,181,0.194,0.336,0.581,2021-06-07 14:35:33,1625,0
1061,48,M,Chile,2022-05-31 09:06:51,53,3,61.28,0,0,1462,0.207,0.006,0.455,2026-03-21 09:06:51,0,0
1062,57,F,Colombia,2019-05-03 04:28:00,10,3,68.65,0,0,690,0.684,0.046,0.367,2021-10-21 04:28:00,1489,0
1063,54,F,México,2022-01-31 16:37:04,23,5,6.84,0,0,4051,0.318,0.26,0.55,2025-05-05 16:37:04,197,0
1064,53,F,Colombia,2022-05-11 15:06:41,0,7,33.9,0,0,3196,0.305,0.113,0.194,2026-05-06 15:06:41,0,0
1065,41,F,Colombia,2022-02-25 14:08:07,196,4,120.53,0,1,2964,0.485,0.127,0.082,2024-12-22 14:08:07,331,1
1066,48,F,Chile,2021-01-24 06:04:29,42,6,68.09,0,0,50,0.526,0.349,0.693,2023-02-11 06:04:29,1011,1
1067,23,M,Perú,2022-05-28 22:20:53,8,4,89.46,0,0,2110,0.293,0.091,0.775,2027-04-18 22:20:53,0,0
1068,19,M,México,2021-04-12 02:14:32,34,8,60.66,1,0,1390,0.376,0.125,0.18,2022-06-25 02:14:32,1242,0
1069,37,M,Chile,2021-03-25 10:46:24,10,10,54.34,0,0,2993,0.415,0.009,0.044,2025-03-10 10:46:24,253,1
1070,45,F,Guatemala,2022-10-28 08:56:36,2,4,37.14,0,0,913,0.169,0.319,0.4,2024-10-08 08:56:36,406,0
1071,28,F,Chile,2022-04-07 12:28:22,16,7,96.56,0,0,4111,0.438,0.226,0.417,2025-10-16 12:28:22,33,0
1072,21,M,México,2021-06-12 04:03:20,28,5,63.32,0,0,2142,0.474,0.006,0.454,2025-12-19 04:03:20,0,0
1073,32,F,Guatemala,2021-08-03 17:23:38,2,9,64.63,1,0,92,0.277,0.054,0.249,2023-07-19 17:23:38,853,1
1074,23,F,México,2023-11-27 20:46:00,21,4,90.05,0,0,3520,0.315,0.034,0.595,2024-06-07 20:46:00,529,1
1075,66,F,Colombia,2022-05-15 21:49:07,21,10,39.64,2,0,2062,0.562,0.1,0.529,2027-03-19 21:49:07,0,0
1076,47,M,Guatemala,2019-02-03 15:46:43,29,3,46.35,1,0,4951,0.162,0.281,0.725,2020-10-02 15:46:43,1873,0
1077,55,M,Perú,2019-08-16 12:39:30,8,4,74.51,0,0,849,0.073,0.261,0.065,2020-10-19 12:39:30,1856,0
